index,Customer ID,Recency,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_Segment,Segment
447,13015.0,74,6,3240.14,2,4,5,24,At Risk
448,13018.0,49,7,2485.46,3,5,5,35,Loyal Customers
449,13019.0,15,6,1229.95,5,4,4,54,Most Valuable Customers
450,13020.0,198,2,618.96,1,2,3,12,Inactive
451,13021.0,10,8,2270.86,5,5,5,55,Most Valuable Customers
452,13022.0,65,1,65.3,3,1,1,31,Need Attention
453,13023.0,164,1,759.13,2,1,3,21,Need Attention
454,13024.0,106,2,555.87,2,2,3,22,Need Attention
455,13025.0,367,1,323.39,1,1,2,11,Inactive
456,13026.0,124,4,757.72,2,4,3,24,At Risk
457,13027.0,21,13,10423.2,4,5,5,45,Loyal Customers
458,13029.0,10,2,679.8,5,2,3,52,Potential Loyal Customers
459,13030.0,4,1,427.74,5,1,2,51,New Customers
460,13031.0,43,5,3419.27,3,4,5,34,Loyal Customers
461,13032.0,28,7,1833.37,4,5,4,45,Loyal Customers
462,13033.0,65,1,30.0,3,1,1,31,Need Attention
463,13034.0,5,2,279.91,5,2,2,52,Potential Loyal Customers
464,13035.0,67,1,442.32,3,1,2,31,Need Attention
465,13036.0,320,1,307.1,1,1,2,11,Inactive
466,13037.0,35,9,3033.88,4,5,5,45,Loyal Customers
467,13039.0,220,4,1010.73,1,4,4,14,At Risk
468,13041.0,86,4,799.13,2,4,3,24,At Risk
469,13042.0,234,3,1556.54,1,3,4,13,At Risk
470,13044.0,128,10,4293.43,2,5,5,25,At Risk
471,13045.0,37,2,503.64,3,2,2,32,Need Attention
472,13046.0,92,1,319.94,2,1,2,21,Need Attention
473,13047.0,9,17,5557.62,5,5,5,55,Most Valuable Customers
474,13048.0,72,5,2248.3,2,4,5,24,At Risk
475,13049.0,25,2,751.5600000000001,4,2,3,42,Potential Loyal Customers
476,13050.0,2,19,6507.67,5,5,5,55,Most Valuable Customers
477,13051.0,214,2,155.8,1,2,1,12,Inactive
478,13052.0,56,6,2820.38,3,4,5,34,Loyal Customers
479,13053.0,257,1,127.65,1,1,1,11,Inactive
480,13055.0,65,1,1106.7,3,1,4,31,Need Attention
481,13056.0,187,1,209.48,1,1,1,11,Inactive
482,13057.0,166,3,722.09,2,3,3,23,Need Attention
483,13059.0,49,9,2119.77,3,5,4,35,Loyal Customers
484,13063.0,116,1,188.4,2,1,1,21,Need Attention
485,13064.0,186,2,561.25,1,2,3,12,Inactive
486,13065.0,9,5,1055.05,5,4,4,54,Most Valuable Customers
487,13067.0,45,2,393.05,3,2,2,32,Need Attention
488,13069.0,5,16,5247.01,5,5,5,55,Most Valuable Customers
489,13070.0,95,3,522.9,2,3,3,23,Need Attention
490,13071.0,248,1,129.22,1,1,1,11,Inactive
491,13073.0,47,2,418.08,3,2,2,32,Need Attention
492,13074.0,147,4,1378.74,2,4,4,24,At Risk
493,13076.0,93,1,135.4,2,1,1,21,Need Attention
494,13077.0,2,8,2335.4,5,5,5,55,Most Valuable Customers
495,13078.0,2,32,16904.510000000002,5,5,5,55,Most Valuable Customers
496,13079.0,53,1,199.08,3,1,1,31,Need Attention
497,13080.0,37,3,222.65,3,3,1,33,Need Attention
498,13081.0,7,19,30867.77,5,5,5,55,Most Valuable Customers
499,13082.0,60,12,3722.12,3,5,5,35,Loyal Customers
500,13083.0,61,1,91.67999999999999,3,1,1,31,Need Attention
501,13084.0,127,1,122.39999999999999,2,1,1,21,Need Attention
502,13085.0,315,6,2017.2,1,4,4,14,At Risk
503,13086.0,18,1,439.33000000000004,4,1,2,41,Promising Customers
504,13087.0,362,1,313.64,1,1,2,11,Inactive
505,13088.0,53,1,236.11,3,1,1,31,Need Attention
506,13089.0,4,109,57912.03,5,5,5,55,Most Valuable Customers
507,13090.0,1,13,5192.27,5,5,5,55,Most Valuable Customers
508,13091.0,365,2,1976.0,1,2,4,12,Inactive
509,13092.0,50,7,1662.45,3,5,4,35,Loyal Customers
510,13093.0,9,48,47111.18,5,5,5,55,Most Valuable Customers
511,13094.0,4,2,505.8,5,2,2,52,Potential Loyal Customers
512,13096.0,30,1,419.70000000000005,4,1,2,41,Promising Customers
513,13097.0,24,18,7378.8,4,5,5,45,Loyal Customers
514,13101.0,134,3,594.21,2,3,3,23,Need Attention
515,13102.0,1,14,5272.83,5,5,5,55,Most Valuable Customers
516,13103.0,73,2,465.70000000000005,2,2,2,22,Need Attention
517,13104.0,51,3,610.62,3,3,3,33,Need Attention
518,13105.0,72,1,72.0,2,1,1,21,Need Attention
519,13106.0,49,1,526.96,3,1,3,31,Need Attention
520,13107.0,49,5,3721.45,3,4,5,34,Loyal Customers
521,13108.0,8,2,748.46,5,2,3,52,Potential Loyal Customers
522,13109.0,187,1,347.49,1,1,2,11,Inactive
523,13110.0,73,5,1468.8000000000002,2,4,4,24,At Risk
524,13111.0,354,1,321.88000000000005,1,1,2,11,Inactive
525,13112.0,177,1,20.6,1,1,1,11,Inactive
526,13113.0,2,14,6379.7699999999995,5,5,5,55,Most Valuable Customers
527,13114.0,366,1,234.38,1,1,1,11,Inactive
528,13115.0,15,6,3199.92,5,4,5,54,Most Valuable Customers
529,13117.0,1,12,1658.8999999999999,5,5,4,55,Most Valuable Customers
530,13118.0,12,4,1217.6,5,4,4,54,Most Valuable Customers
531,13119.0,304,1,134.9,1,1,1,11,Inactive
532,13123.0,108,2,506.75,2,2,3,22,Need Attention
533,13124.0,21,1,916.12,4,1,3,41,Promising Customers
534,13125.0,159,1,158.57,2,1,1,21,Need Attention
535,13126.0,2,7,1898.6100000000001,5,5,4,55,Most Valuable Customers
536,13128.0,267,1,263.5,1,1,2,11,Inactive
537,13129.0,88,2,233.25,2,2,1,22,Need Attention
538,13131.0,54,4,2240.47,3,4,5,34,Loyal Customers
539,13133.0,95,1,90.65,2,1,1,21,Need Attention
540,13134.0,38,2,681.65,3,2,3,32,Need Attention
541,13135.0,127,1,275.45,2,1,2,21,Need Attention
542,13136.0,11,8,3666.9500000000003,5,5,5,55,Most Valuable Customers
543,13137.0,22,8,4062.29,4,5,5,45,Loyal Customers
544,13138.0,8,2,504.85,5,2,2,52,Potential Loyal Customers
545,13139.0,73,1,3138.04,2,1,5,21,Need Attention
546,13140.0,2,3,791.96,5,3,3,53,Potential Loyal Customers
547,13141.0,21,12,5279.83,4,5,5,45,Loyal Customers
548,13143.0,220,1,405.1,1,1,2,11,Inactive
549,13144.0,67,1,24.4,3,1,1,31,Need Attention
550,13145.0,8,4,805.0,5,4,3,54,Most Valuable Customers
551,13148.0,25,14,4914.6900000000005,4,5,5,45,Loyal Customers
552,13150.0,120,3,449.96999999999997,2,3,2,23,Need Attention
553,13151.0,261,2,1322.8700000000001,1,2,4,12,Inactive
554,13152.0,53,7,2146.38,3,5,5,35,Loyal Customers
555,13154.0,35,3,1624.84,4,3,4,43,Potential Loyal Customers
556,13155.0,4,3,778.42,5,3,3,53,Potential Loyal Customers
557,13156.0,21,3,1586.54,4,3,4,43,Potential Loyal Customers
558,13157.0,45,5,3946.14,3,4,5,34,Loyal Customers
559,13158.0,24,1,307.12,4,1,2,41,Promising Customers
560,13161.0,136,1,366.13,2,1,2,21,Need Attention
561,13162.0,16,12,7587.2,4,5,5,45,Loyal Customers
562,13163.0,246,1,17.65,1,1,1,11,Inactive
563,13164.0,205,2,372.2,1,2,2,12,Inactive
564,13165.0,49,1,429.68,3,1,2,31,Need Attention
565,13166.0,50,1,466.98,3,1,2,31,Need Attention
566,13167.0,26,1,333.82,4,1,2,41,Promising Customers
567,13168.0,178,1,556.12,1,1,3,11,Inactive
568,13169.0,198,1,127.2,1,1,1,11,Inactive
569,13172.0,36,1,69.6,4,1,1,41,Promising Customers
570,13173.0,3,10,2285.7,5,5,5,55,Most Valuable Customers
571,13174.0,5,10,6677.81,5,5,5,55,Most Valuable Customers
572,13175.0,218,2,831.45,1,2,3,12,Inactive
573,13177.0,66,1,229.75,3,1,1,31,Need Attention
574,13178.0,33,10,8333.72,4,5,5,45,Loyal Customers
575,13179.0,254,1,572.3100000000001,1,1,3,11,Inactive
576,13180.0,243,1,86.10000000000001,1,1,1,11,Inactive
577,13181.0,17,1,359.69,4,1,2,41,Promising Customers
578,13183.0,30,6,3078.4,4,4,5,44,Loyal Customers
579,13187.0,260,3,130.99,1,3,1,13,At Risk
580,13190.0,180,3,570.66,1,3,3,13,At Risk
581,13191.0,294,1,164.69,1,1,1,11,Inactive
582,13192.0,171,4,1646.6399999999999,2,4,4,24,At Risk
583,13194.0,57,1,412.08,3,1,2,31,Need Attention
584,13195.0,50,1,172.38,3,1,1,31,Need Attention
585,13196.0,79,3,1271.06,2,3,4,23,Need Attention
586,13197.0,245,1,373.01000000000005,1,1,2,11,Inactive
587,13198.0,23,2,1572.99,4,2,4,42,Potential Loyal Customers
588,13199.0,2,30,6615.77,5,5,5,55,Most Valuable Customers
589,13201.0,138,4,1240.6100000000001,2,4,4,24,At Risk
590,13202.0,30,7,1580.3,4,5,4,45,Loyal Customers
591,13203.0,22,6,1778.79,4,4,4,44,Loyal Customers
592,13204.0,367,1,966.6600000000001,1,1,3,11,Inactive
593,13205.0,79,1,2803.2,2,1,5,21,Need Attention
594,13206.0,36,13,8377.32,4,5,5,45,Loyal Customers
595,13207.0,87,2,285.6,2,2,2,22,Need Attention
596,13208.0,85,3,764.6,2,3,3,23,Need Attention
597,13209.0,150,5,2617.9,2,4,5,24,At Risk
598,13211.0,17,7,1531.9,4,5,4,45,Loyal Customers
599,13213.0,19,6,2330.94,4,4,5,44,Loyal Customers
600,13214.0,53,7,3264.23,3,5,5,35,Loyal Customers
601,13215.0,38,1,81.6,3,1,1,31,Need Attention
602,13217.0,291,1,132.5,1,1,1,11,Inactive
603,13219.0,254,1,76.23,1,1,1,11,Inactive
604,13220.0,211,1,516.8,1,1,3,11,Inactive
605,13222.0,213,1,88.5,1,1,1,11,Inactive
606,13223.0,59,4,805.9200000000001,3,4,3,34,Loyal Customers
607,13225.0,57,9,9796.23,3,5,5,35,Loyal Customers
608,13226.0,29,1,204.25,4,1,1,41,Promising Customers
609,13230.0,1,17,3553.81,5,5,5,55,Most Valuable Customers
610,13233.0,56,2,571.34,3,2,3,32,Need Attention
611,13234.0,308,2,356.95,1,2,2,12,Inactive
612,13237.0,23,1,643.0,4,1,3,41,Promising Customers
613,13238.0,66,2,305.9,3,2,2,32,Need Attention
614,13239.0,73,4,1265.1299999999999,2,4,4,24,At Risk
615,13240.0,1,5,1074.87,5,4,4,54,Most Valuable Customers
616,13241.0,47,1,115.58,3,1,1,31,Need Attention
617,13242.0,87,4,429.0,2,4,2,24,At Risk
618,13243.0,85,4,677.97,2,4,3,24,At Risk
619,13245.0,68,1,558.72,3,1,3,31,Need Attention
620,13246.0,29,5,1400.1299999999999,4,4,4,44,Loyal Customers
621,13249.0,37,6,897.52,3,4,3,34,Loyal Customers
622,13250.0,96,2,256.04,2,2,2,22,Need Attention
623,13251.0,38,1,252.68,3,1,2,31,Need Attention
624,13252.0,30,2,399.3,4,2,2,42,Potential Loyal Customers
625,13253.0,66,2,1920.71,3,2,4,32,Need Attention
626,13254.0,12,1,51.410000000000004,5,1,1,51,New Customers
627,13255.0,9,2,504.95,5,2,2,52,Potential Loyal Customers
628,13257.0,72,1,149.75,2,1,1,21,Need Attention
629,13258.0,15,2,336.59999999999997,5,2,2,52,Potential Loyal Customers
630,13259.0,33,8,1141.06,4,5,4,45,Loyal Customers
631,13262.0,25,2,373.16,4,2,2,42,Potential Loyal Customers
632,13263.0,29,4,1250.6200000000001,4,4,4,44,Loyal Customers
633,13264.0,78,1,722.5600000000001,2,1,3,21,Need Attention
634,13266.0,49,7,2300.78,3,5,5,35,Loyal Customers
635,13267.0,2,18,5236.77,5,5,5,55,Most Valuable Customers
636,13269.0,5,14,3545.47,5,5,5,55,Most Valuable Customers
637,13270.0,2,1,590.0,5,1,3,51,New Customers
638,13274.0,45,1,360.85,3,1,2,31,Need Attention
639,13275.0,19,2,241.66,4,2,1,42,Potential Loyal Customers
640,13276.0,33,3,1348.33,4,3,4,43,Potential Loyal Customers
641,13277.0,16,3,264.9,4,3,2,43,Potential Loyal Customers
642,13278.0,35,3,893.12,4,3,3,43,Potential Loyal Customers
643,13280.0,15,4,1507.77,5,4,4,54,Most Valuable Customers
644,13281.0,75,1,350.85,2,1,2,21,Need Attention
645,13282.0,42,1,181.05,3,1,1,31,Need Attention
646,13283.0,203,2,279.7,1,2,2,12,Inactive
647,13285.0,236,2,655.47,1,2,3,12,Inactive
648,13286.0,236,1,734.91,1,1,3,11,Inactive
649,13287.0,239,3,781.59,1,3,3,13,At Risk
650,13288.0,79,5,927.61,2,4,3,24,At Risk
651,13289.0,359,1,307.95,1,1,2,11,Inactive
652,13290.0,74,1,208.63,2,1,1,21,Need Attention
653,13291.0,50,10,2959.73,3,5,5,35,Loyal Customers
654,13292.0,51,3,415.57,3,3,2,33,Need Attention
655,13293.0,28,6,1192.94,4,4,4,44,Loyal Customers
656,13294.0,282,1,815.79,1,1,3,11,Inactive
657,13295.0,12,3,900.77,5,3,3,53,Potential Loyal Customers
658,13296.0,59,5,705.11,3,4,3,34,Loyal Customers
659,13297.0,21,3,2278.77,4,3,5,43,Potential Loyal Customers
660,13299.0,59,2,1076.2,3,2,4,32,Need Attention
661,13300.0,24,2,913.62,4,2,3,42,Potential Loyal Customers
662,13302.0,162,1,95.45,2,1,1,21,Need Attention
663,13303.0,36,1,61.72,4,1,1,41,Promising Customers
664,13304.0,91,3,917.57,2,3,3,23,Need Attention
665,13305.0,8,7,1753.85,5,5,4,55,Most Valuable Customers
666,13306.0,66,1,53.65,3,1,1,31,Need Attention
667,13307.0,123,2,258.34,2,2,2,22,Need Attention
668,13308.0,232,1,284.86,1,1,2,11,Inactive
669,13309.0,28,1,249.58,4,1,1,41,Promising Customers
670,13310.0,16,2,409.17,4,2,2,42,Potential Loyal Customers
671,13312.0,87,1,124.75,2,1,1,21,Need Attention
672,13313.0,115,7,1890.0,2,5,4,25,At Risk
673,13315.0,325,1,310.26,1,1,2,11,Inactive
674,13316.0,28,6,7213.84,4,4,5,44,Loyal Customers
675,13317.0,21,13,4212.411,4,5,5,45,Loyal Customers
676,13319.0,1,34,11236.95,5,5,5,55,Most Valuable Customers
677,13320.0,70,2,679.4,3,2,3,32,Need Attention
678,13324.0,64,8,3391.52,3,5,5,35,Loyal Customers
679,13326.0,68,1,281.76,3,1,2,31,Need Attention
680,13327.0,1,14,6251.71,5,5,5,55,Most Valuable Customers
681,13329.0,2,7,4323.97,5,5,5,55,Most Valuable Customers
682,13330.0,91,3,1665.25,2,3,4,23,Need Attention
683,13331.0,37,1,262.4,3,1,2,31,Need Attention
684,13333.0,47,3,1015.74,3,3,4,33,Need Attention
685,13334.0,172,2,2726.93,2,2,5,22,Need Attention
686,13337.0,182,1,1575.26,1,1,4,11,Inactive
687,13338.0,177,3,1958.6,1,3,4,13,At Risk
688,13340.0,53,5,11364.08,3,4,5,34,Loyal Customers
689,13346.0,98,6,299.4,2,4,2,24,At Risk
690,13357.0,130,4,3228.41,2,4,5,24,At Risk
691,13359.0,39,1,603.75,3,1,3,31,Need Attention
692,13360.0,67,4,1553.65,3,4,4,34,Loyal Customers
693,13361.0,108,2,1450.5,2,2,4,22,Need Attention
694,13362.0,14,3,2303.33,5,3,5,53,Potential Loyal Customers
695,13363.0,45,1,731.36,3,1,3,31,Need Attention
696,13367.0,67,1,510.20000000000005,3,1,3,31,Need Attention
697,13368.0,50,2,498.1,3,2,2,32,Need Attention
698,13369.0,1,1,308.28000000000003,5,1,2,51,New Customers
699,13370.0,7,1,754.87,5,1,3,51,New Customers
700,13371.0,141,2,2297.66,2,2,5,22,Need Attention
701,13373.0,51,3,4274.94,3,3,5,33,Need Attention
702,13374.0,50,2,422.8,3,2,2,32,Need Attention
703,13375.0,80,1,1013.58,2,1,4,21,Need Attention
704,13377.0,32,2,1552.88,4,2,4,42,Potential Loyal Customers
705,13380.0,68,1,62.4,3,1,1,31,Need Attention
706,13381.0,15,6,4585.06,5,4,5,54,Most Valuable Customers
707,13382.0,64,4,1164.59,3,4,4,34,Loyal Customers
708,13383.0,179,1,305.28000000000003,1,1,2,11,Inactive
709,13384.0,26,4,2528.9,4,4,5,44,Loyal Customers
710,13386.0,50,2,835.46,3,2,3,32,Need Attention
711,13387.0,53,1,189.44,3,1,1,31,Need Attention
712,13388.0,239,1,508.55,1,1,3,11,Inactive
713,13392.0,313,1,91.14,1,1,1,11,Inactive
714,13393.0,219,4,1131.45,1,4,4,14,At Risk
715,13394.0,15,11,4101.68,5,5,5,55,Most Valuable Customers
716,13395.0,36,2,872.51,4,2,3,42,Potential Loyal Customers
717,13397.0,73,5,1647.74,2,4,4,24,At Risk
718,13398.0,84,1,213.0,2,1,1,21,Need Attention
719,13399.0,100,3,275.4,2,3,2,23,Need Attention
720,13400.0,218,1,310.83,1,1,2,11,Inactive
721,13402.0,8,3,913.9000000000001,5,3,3,53,Potential Loyal Customers
722,13403.0,23,2,154.5,4,2,1,42,Potential Loyal Customers
723,13405.0,117,3,641.36,2,3,3,23,Need Attention
724,13406.0,63,2,568.92,3,2,3,32,Need Attention
725,13407.0,214,3,2244.7,1,3,5,13,At Risk
726,13408.0,7,46,23616.422,5,5,5,55,Most Valuable Customers
727,13410.0,29,4,1198.9,4,4,4,44,Loyal Customers
728,13412.0,256,1,487.34999999999997,1,1,2,11,Inactive
729,13413.0,275,6,429.44,1,4,2,14,At Risk
730,13414.0,99,3,1103.64,2,3,4,23,Need Attention
731,13415.0,108,4,800.67,2,4,3,24,At Risk
732,13416.0,372,1,228.3,1,1,1,11,Inactive
733,13417.0,183,4,1028.66,1,4,4,14,At Risk
734,13418.0,8,15,6106.17,5,5,5,55,Most Valuable Customers
735,13421.0,42,6,2252.04,3,4,5,34,Loyal Customers
736,13423.0,64,1,217.03,3,1,1,31,Need Attention
737,13424.0,85,1,572.77,2,1,3,21,Need Attention
738,13425.0,144,2,1779.42,2,2,4,22,Need Attention
739,13426.0,18,12,4526.06,4,5,5,45,Loyal Customers
740,13427.0,113,3,423.93,2,3,2,23,Need Attention
741,13428.0,150,2,281.51,2,2,2,22,Need Attention
742,13431.0,42,6,2047.14,3,4,4,34,Loyal Customers
743,13432.0,207,2,439.1,1,2,2,12,Inactive
744,13433.0,137,4,658.3199999999999,2,4,3,24,At Risk
745,13434.0,21,3,1132.6200000000001,4,3,4,43,Potential Loyal Customers
746,13435.0,12,2,665.34,5,2,3,52,Potential Loyal Customers
747,13438.0,183,1,46.5,1,1,1,11,Inactive
748,13439.0,24,2,702.9,4,2,3,42,Potential Loyal Customers
749,13440.0,59,7,1295.25,3,5,4,35,Loyal Customers
750,13441.0,67,1,424.26,3,1,2,31,Need Attention
751,13442.0,303,3,419.87,1,3,2,13,At Risk
752,13443.0,84,6,1280.16,2,4,4,24,At Risk
753,13444.0,10,2,631.6800000000001,5,2,3,52,Potential Loyal Customers
754,13445.0,262,1,241.89999999999998,1,1,1,11,Inactive
755,13446.0,66,11,3881.89,3,5,5,35,Loyal Customers
756,13448.0,9,9,5701.5,5,5,5,55,Most Valuable Customers
757,13450.0,10,7,2076.32,5,5,4,55,Most Valuable Customers
758,13451.0,17,6,4214.77,4,4,5,44,Loyal Customers
759,13452.0,108,1,139.8,2,1,1,21,Need Attention
760,13453.0,38,1,424.71,3,1,2,31,Need Attention
761,13454.0,277,1,219.87,1,1,1,11,Inactive
762,13455.0,2,5,1847.59,5,4,4,54,Most Valuable Customers
763,13457.0,324,2,148.22,1,2,1,12,Inactive
764,13458.0,15,2,2312.7,5,2,5,52,Potential Loyal Customers
765,13459.0,260,2,1160.4099999999999,1,2,4,12,Inactive
766,13461.0,43,3,2715.0,3,3,5,33,Need Attention
767,13462.0,46,4,1002.35,3,4,4,34,Loyal Customers
768,13464.0,30,5,2422.96,4,4,5,44,Loyal Customers
769,13465.0,82,2,931.12,2,2,3,22,Need Attention
770,13466.0,44,4,705.45,3,4,3,34,Loyal Customers
771,13468.0,4,38,7685.54,5,5,5,55,Most Valuable Customers
772,13469.0,289,1,82.4,1,1,1,11,Inactive
773,13472.0,99,2,592.24,2,2,3,22,Need Attention
774,13473.0,210,6,2235.12,1,4,5,14,At Risk
775,13474.0,79,2,434.2,2,2,2,22,Need Attention
776,13476.0,42,3,823.0,3,3,3,33,Need Attention
777,13477.0,91,5,1379.59,2,4,4,24,At Risk
778,13478.0,105,5,2215.78,2,4,5,24,At Risk
779,13479.0,88,2,550.42,2,2,3,22,Need Attention
780,13480.0,52,2,627.82,3,2,3,32,Need Attention
781,13481.0,10,6,2026.28,5,4,4,54,Most Valuable Customers
782,13482.0,263,1,151.45,1,1,1,11,Inactive
783,13484.0,19,2,476.92,4,2,2,42,Potential Loyal Customers
784,13485.0,12,10,2564.98,5,5,5,55,Most Valuable Customers
785,13487.0,141,2,271.47,2,2,2,22,Need Attention
786,13488.0,3,11,6619.57,5,5,5,55,Most Valuable Customers
787,13490.0,290,1,154.25,1,1,1,11,Inactive
788,13491.0,8,18,3350.7400000000002,5,5,5,55,Most Valuable Customers
789,13495.0,4,6,3329.39,5,4,5,54,Most Valuable Customers
790,13497.0,4,5,972.28,5,4,3,54,Most Valuable Customers
791,13498.0,366,1,327.38,1,1,2,11,Inactive
792,13500.0,37,1,299.53,3,1,2,31,Need Attention
793,13501.0,122,2,1544.79,2,2,4,22,Need Attention
794,13502.0,51,2,488.5,3,2,2,32,Need Attention
795,13503.0,115,5,1688.54,2,4,4,24,At Risk
796,13506.0,5,4,1180.68,5,4,4,54,Most Valuable Customers
797,13508.0,278,1,176.07999999999998,1,1,1,11,Inactive
798,13509.0,143,1,135.0,2,1,1,21,Need Attention
799,13510.0,11,7,2766.73,5,5,5,55,Most Valuable Customers
800,13511.0,312,1,282.76,1,1,2,11,Inactive
801,13512.0,23,3,462.18,4,3,2,43,Potential Loyal Customers
802,13513.0,77,2,619.49,2,2,3,22,Need Attention
803,13514.0,64,3,663.7,3,3,3,33,Need Attention
804,13515.0,85,2,374.7,2,2,2,22,Need Attention
805,13516.0,53,1,295.85,3,1,2,31,Need Attention
806,13519.0,78,1,220.46,2,1,1,21,Need Attention
807,13520.0,7,6,3285.05,5,4,5,54,Most Valuable Customers
808,13523.0,2,2,1136.64,5,2,4,52,Potential Loyal Customers
809,13526.0,374,2,1182.0,1,2,4,12,Inactive
810,13527.0,54,5,2396.23,3,4,5,34,Loyal Customers
811,13530.0,270,1,402.97999999999996,1,1,2,11,Inactive
812,13531.0,2,5,1254.72,5,4,4,54,Most Valuable Customers
813,13534.0,15,10,1850.82,5,5,4,55,Most Valuable Customers
814,13535.0,38,1,89.5,3,1,1,31,Need Attention
815,13537.0,61,2,717.85,3,2,3,32,Need Attention
816,13538.0,32,5,1831.88,4,4,4,44,Loyal Customers
817,13539.0,56,4,938.02,3,4,3,34,Loyal Customers
818,13540.0,103,3,632.39,2,3,3,23,Need Attention
819,13541.0,63,2,785.25,3,2,3,32,Need Attention
820,13542.0,12,17,4006.17,5,5,5,55,Most Valuable Customers
821,13543.0,270,2,1439.6100000000001,1,2,4,12,Inactive
822,13544.0,47,4,537.59,3,4,3,34,Loyal Customers
823,13545.0,26,2,374.64,4,2,2,42,Potential Loyal Customers
824,13546.0,18,2,465.15,4,2,2,42,Potential Loyal Customers
825,13547.0,44,1,175.53,3,1,1,31,Need Attention
826,13548.0,107,1,226.57999999999998,2,1,1,21,Need Attention
827,13549.0,23,1,87.6,4,1,1,41,Promising Customers
828,13550.0,19,1,349.51,4,1,2,41,Promising Customers
829,13551.0,302,1,152.39999999999998,1,1,1,11,Inactive
830,13552.0,64,10,3238.85,3,5,5,35,Loyal Customers
831,13553.0,310,1,517.8,1,1,3,11,Inactive
832,13554.0,16,7,1638.28,4,5,4,45,Loyal Customers
833,13555.0,14,9,4849.91,5,5,5,55,Most Valuable Customers
834,13556.0,65,2,200.82,3,2,1,32,Need Attention
835,13557.0,51,11,2448.2,3,5,5,35,Loyal Customers
836,13559.0,148,2,990.0,2,2,3,22,Need Attention
837,13561.0,33,10,1678.86,4,5,4,45,Loyal Customers
838,13562.0,37,5,3038.85,3,4,5,34,Loyal Customers
839,13564.0,4,35,15500.53,5,5,5,55,Most Valuable Customers
840,13565.0,47,1,174.57999999999998,3,1,1,31,Need Attention
841,13566.0,70,3,833.41,3,3,3,33,Need Attention
842,13567.0,64,4,1083.69,3,4,4,34,Loyal Customers
843,13569.0,3,3,520.03,5,3,3,53,Potential Loyal Customers
844,13571.0,18,14,2454.2200000000003,4,5,5,45,Loyal Customers
845,13573.0,15,4,622.07,5,4,3,54,Most Valuable Customers
846,13574.0,47,1,421.25,3,1,2,31,Need Attention
847,13576.0,9,11,4834.400000000001,5,5,5,55,Most Valuable Customers
848,13577.0,18,7,1801.68,4,5,4,45,Loyal Customers
849,13578.0,45,1,147.66,3,1,1,31,Need Attention
850,13579.0,5,4,1072.0,5,4,4,54,Most Valuable Customers
851,13580.0,42,1,107.75,3,1,1,31,Need Attention
852,13581.0,50,1,162.53,3,1,1,31,Need Attention
853,13582.0,25,2,241.68,4,2,1,42,Potential Loyal Customers
854,13583.0,315,1,664.001,1,1,3,11,Inactive
855,13584.0,134,2,250.05,2,2,1,22,Need Attention
856,13585.0,166,3,684.54,2,3,3,23,Need Attention
857,13586.0,177,1,131.53,1,1,1,11,Inactive
858,13587.0,85,3,961.1,2,3,3,23,Need Attention
859,13589.0,85,4,741.09,2,4,3,24,At Risk
860,13590.0,11,12,4367.67,5,5,5,55,Most Valuable Customers
861,13591.0,71,4,976.8100000000001,3,4,3,34,Loyal Customers
862,13593.0,23,9,3486.61,4,5,5,45,Loyal Customers
863,13594.0,121,1,136.35000000000002,2,1,1,21,Need Attention
864,13595.0,152,3,818.22,2,3,3,23,Need Attention
865,13597.0,36,2,396.71,4,2,2,42,Potential Loyal Customers
866,13598.0,131,4,609.42,2,4,3,24,At Risk
867,13599.0,2,14,5013.96,5,5,5,55,Most Valuable Customers
868,13600.0,270,1,298.9,1,1,2,11,Inactive
869,13601.0,28,2,491.82,4,2,2,42,Potential Loyal Customers
870,13602.0,17,3,596.28,4,3,3,43,Potential Loyal Customers
871,13604.0,294,1,717.62,1,1,3,11,Inactive
872,13605.0,23,2,522.67,4,2,3,42,Potential Loyal Customers
873,13607.0,38,1,400.3,3,1,2,31,Need Attention
874,13608.0,176,1,236.2,2,1,1,21,Need Attention
875,13609.0,229,1,167.35,1,1,1,11,Inactive
876,13610.0,23,7,1044.0,4,5,4,45,Loyal Customers
877,13611.0,10,7,2147.73,5,5,5,55,Most Valuable Customers
878,13612.0,268,1,818.29,1,1,3,11,Inactive
879,13613.0,88,5,1039.8500000000001,2,4,4,24,At Risk
880,13614.0,29,2,748.73,4,2,3,42,Potential Loyal Customers
881,13615.0,35,7,5854.84,4,5,5,45,Loyal Customers
882,13616.0,204,2,288.1,1,2,2,12,Inactive
883,13617.0,44,5,734.57,3,4,3,34,Loyal Customers
